From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Temp,RH,WS,WD,SR,BP,AT,RF
4/2/2020 20:00:00,4/2/2020 21:00:00,33.5,65.75,12.85,34.5,28.8,13.15,9,1.32,36.25,28.23,71.75,0.75,253.5,18,750.5,28.9,0
4/2/2020 21:00:00,4/2/2020 22:00:00,32.25,62.25,8,35.1,25.23,13.45,6.2,1.25,32.67,28.2,71.5,0.35,259.25,18.25,751.5,28.77,0
4/2/2020 22:00:00,4/2/2020 23:00:00,31.75,58.75,2.4,24.85,15.2,13.7,6.62,1.24,25.75,28.27,75,0.45,273.75,18,752,28.23,0
4/2/2020 23:00:00,5/2/2020 0:00:00,55,73,2.65,16.1,10.75,14.07,5.58,1.06,32.17,28.23,76.5,0.4,38,18,752,27.77,0
5/2/2020 0:00:00,5/2/2020 1:00:00,35.75,68.25,2.57,13.35,9.2,13.65,6.75,0.96,30,28.23,78,0.3,23.5,19,752,27.52,0
5/2/2020 1:00:00,5/2/2020 2:00:00,37.5,58,1.97,18.3,11.33,13.5,6.8,0.87,29.32,28.25,79.25,0.3,24,18,750.5,27.3,0
5/2/2020 2:00:00,5/2/2020 3:00:00,33.75,52.5,2.12,11.9,8.05,15.15,6.62,0.85,58.02,28.23,80.5,0.3,24,18.75,750.25,27,0
5/2/2020 3:00:00,5/2/2020 4:00:00,25,54.75,1.93,11.12,7.47,18.82,7.47,0.91,19.73,28.38,81.75,0.3,35.75,18.75,749.75,26.65,0
5/2/2020 4:00:00,5/2/2020 5:00:00,25.5,60.25,1.88,11.57,7.7,13.93,8.1,1,19.95,28.23,82.75,0.32,61.25,18.5,749.75,26.35,0
5/2/2020 5:00:00,5/2/2020 6:00:00,45,70,2.33,10.8,7.62,14.62,9.32,0.97,22.95,28.23,83.75,0.45,63.75,18.5,749.75,26.05,0
5/2/2020 6:00:00,5/2/2020 7:00:00,50,62,2.55,14.1,9.55,15.18,9.25,1.06,23.72,28.23,84,0.4,68.5,19.5,750.5,25.83,0
5/2/2020 7:00:00,5/2/2020 8:00:00,50,62,3.98,18.48,13.05,15.85,10.02,1.19,25.52,28.23,82.75,0.45,66.25,93.5,752.25,26.4,0
5/2/2020 8:00:00,5/2/2020 9:00:00,60,86,4.6,22.25,15.55,16.8,8.38,1.2,38.38,28.25,74.25,0.95,62.75,279,754.25,28.48,0
5/2/2020 9:00:00,5/2/2020 10:00:00,59.25,83.75,3.52,14.12,10.35,18.25,6.15,0.78,56.2,28.25,65.25,0.93,154,401.25,755.75,30.23,0
5/2/2020 10:00:00,5/2/2020 11:00:00,48,72.25,6.15,22.98,17.25,18.95,6.4,0.8,63.2,28.3,59.5,1.15,232.25,421.25,755,30.95,0
5/2/2020 11:00:00,5/2/2020 12:00:00,21,58,5.75,21.7,16.23,15.38,7.2,0.84,75.92,28.52,57.25,1.23,194.75,555.5,754,31.82,0
5/2/2020 12:00:00,5/2/2020 13:00:00,34.5,58.75,106.35,36.42,104.92,13.9,8.55,0.94,58.77,28.57,62.75,3.38,289.5,693.75,752.5,31.27,0
5/2/2020 13:00:00,5/2/2020 14:00:00,27,55.25,5.28,17.1,13.43,12.07,9.7,0.89,56.02,28.45,63,3.6,262,635,751,31,0
5/2/2020 14:00:00,5/2/2020 15:00:00,29.25,48.5,7.22,20.85,16.98,11.22,9.5,0.98,55.25,28.5,62.75,3.1,279,487,749.25,31.1,0
5/2/2020 15:00:00,5/2/2020 16:00:00,33.25,50.5,7.15,17.45,15.1,10.85,9.55,0.88,51.6,28.25,63.25,3.23,260.5,398,748.25,30.95,0
5/2/2020 16:00:00,5/2/2020 17:00:00,22.25,44.5,7.78,19.43,16.57,11.47,9.3,0.84,48.1,28.38,67.5,3.38,234.5,149.25,748,29.95,0
5/2/2020 17:00:00,5/2/2020 18:00:00,14,49,9.02,28.88,22.73,11.15,9.7,1.14,49.15,28.4,67.75,2.42,247.5,58.75,748.75,29.75,0
5/2/2020 18:00:00,5/2/2020 19:00:00,37,58,10.55,26.27,22.55,11.1,9.6,1.16,38.3,28.33,71.25,1.6,264.5,18,750,29.3,0
5/2/2020 19:00:00,5/2/2020 20:00:00,32.75,61.25,11.47,39.57,30.35,11.93,10.32,1.35,33.4,28.25,72,1.23,328,18,751.25,29.17,0
5/2/2020 20:00:00,5/2/2020 21:00:00,24.5,70.5,1.68,21.23,12.6,12.35,9.12,1.14,31.73,28.3,74.25,0.77,306,18,752.5,28.77,0
5/2/2020 21:00:00,5/2/2020 22:00:00,37.25,69.5,1.95,17.07,10.7,12.38,8.72,1.12,32.4,28.27,75.75,0.65,206.25,18.25,753.5,28.32,0
5/2/2020 22:00:00,5/2/2020 23:00:00,33,69.5,2.58,18.3,11.82,12.35,6.6,0.96,36.07,28.27,77.5,0.83,159.5,18,754,27.88,0
5/2/2020 23:00:00,6/2/2020 0:00:00,27,65,2.15,12.5,8.4,12.9,7.9,0.87,37.6,28.3,78,0.55,152,19,754,27.7,0
6/2/2020 0:00:00,6/2/2020 1:00:00,27,56,2.4,5.07,4.62,12.8,8.57,0.68,36.62,28.25,79,0.38,140.75,19,753.5,27.45,0
6/2/2020 1:00:00,6/2/2020 2:00:00,10,51.25,1.7,4.62,3.88,13.43,9.93,0.66,38.8,28.27,79.25,0.4,55.25,18.75,752,27.33,0
6/2/2020 2:00:00,6/2/2020 3:00:00,22.75,44.5,2.03,2.95,3.23,15.42,9.38,0.66,68.2,28.23,80,0.35,68,18.75,751,27.1,0
6/2/2020 3:00:00,6/2/2020 4:00:00,24.5,40,2.25,5.2,4.6,18.4,10.05,0.7,27.07,28.35,81.5,0.32,136,18,749,26.65,0
6/2/2020 4:00:00,6/2/2020 5:00:00,24.75,42.5,2.08,6.62,5.22,13.45,9.53,0.76,29.15,28.27,82.25,0.62,71.75,18.75,750,26.25,0
6/2/2020 5:00:00,6/2/2020 6:00:00,32.75,49.5,2.15,6.28,5.1,13.78,8.6,0.75,28.85,28.27,83,0.35,55.5,18.75,750,25.93,0
6/2/2020 6:00:00,6/2/2020 7:00:00,34,49.75,2.2,9.93,7.08,13.93,8.5,0.81,26.02,28.2,82.75,0.4,55.25,19.25,751.25,25.68,0
6/2/2020 7:00:00,6/2/2020 8:00:00,23,63.75,4.3,15.28,11.65,14.88,8.47,0.96,28.95,28.23,81,0.55,69,57.75,753,25.8,0
6/2/2020 8:00:00,6/2/2020 9:00:00,55.75,90.25,5.32,17.95,13.9,15.1,5.47,1.16,36.33,28.27,72.75,0.52,59.5,279,755.25,27.85,0
6/2/2020 9:00:00,6/2/2020 10:00:00,63.25,90.5,5.25,22.88,16.43,17.07,4.15,0.92,53.62,28.25,64,0.5,140,370.5,757,30.27,0
6/2/2020 10:00:00,6/2/2020 11:00:00,46,85.25,4.07,21.68,14.82,19.75,5.03,0.7,70.03,28.45,57.75,0.93,210.25,568.75,756.5,31.75,0
6/2/2020 11:00:00,6/2/2020 12:00:00,6.75,71.75,5.85,11.9,11.05,14.55,5.28,0.75,76.03,28.62,56.5,1.6,259.75,565.25,754.75,32.1,0
6/2/2020 12:00:00,6/2/2020 13:00:00,25.25,65.25,106.6,43,108.62,13.1,9.25,1.08,63.92,29.35,61.5,3.1,262,652.75,752.75,31.48,0
6/2/2020 13:00:00,6/2/2020 14:00:00,27.25,62.75,6.08,21.38,16.27,11.35,11.45,1.01,65.88,29.77,61.25,3.62,256.25,655.5,751,31.45,0
6/2/2020 14:00:00,6/2/2020 15:00:00,17.5,52.75,5.55,22.7,16.55,11.1,11.1,0.98,67.97,30.1,60.5,3.52,253.5,537.75,749.75,31.3,0
6/2/2020 15:00:00,6/2/2020 16:00:00,8.5,53.75,5.5,29.47,20.15,10.9,10.85,1.12,64.1,30.55,63.75,3.27,230.75,330.5,749,30.8,0
6/2/2020 16:00:00,6/2/2020 17:00:00,28.25,60.25,6.12,31.35,21.7,12.35,9.6,0.96,62,31.12,65.75,2.8,228,148.25,748.25,30.23,0
6/2/2020 17:00:00,6/2/2020 18:00:00,43.75,62.25,7.58,29.07,21.62,11.25,8.88,0.89,59.9,30.23,68,2.4,233.75,91.25,749,30.05,0
6/2/2020 18:00:00,6/2/2020 19:00:00,28.75,57,6.12,25.92,18.75,10.7,9.25,0.72,47.42,28.73,71,2.25,200.75,22.25,749.5,29.4,0
6/2/2020 19:00:00,6/2/2020 20:00:00,17.5,59,6.25,27.4,19.68,10.8,8.4,0.82,36.1,28.12,72,2.2,201.5,18,751,29.15,0
6/2/2020 20:00:00,6/2/2020 21:00:00,29.25,64.75,3.7,21.15,14.27,10.7,8.6,1,33.73,28.1,73.5,1.7,174.5,18,752.5,28.95,0
6/2/2020 21:00:00,6/2/2020 22:00:00,23.75,62.75,3.2,20.83,13.68,10.8,7.95,0.98,31.47,28.12,74.25,1.05,159.25,18,753.5,28.7,0
6/2/2020 22:00:00,6/2/2020 23:00:00,24,57,2.3,15.73,10.27,11.18,8,0.9,31.3,28.1,75.25,0.62,155.75,18,753.75,28.5,0
6/2/2020 23:00:00,7/2/2020 0:00:00,27.25,52.25,2.6,9.45,7.12,11.57,7.85,0.9,30.22,28.1,77,0.6,67.75,18.25,753.25,28.08,0
7/2/2020 0:00:00,7/2/2020 1:00:00,30.25,55.75,2,6.45,5.05,12.05,7,0.76,31.08,28.1,78,0.75,117.75,18.5,753.25,27.9,0
7/2/2020 1:00:00,7/2/2020 2:00:00,29.5,53.25,1.77,3.82,3.48,12.22,6.38,0.7,38.52,28.08,78,0.42,230.5,18.75,751.25,27.68,0
7/2/2020 2:00:00,7/2/2020 3:00:00,12.5,46.25,2.08,3.73,3.62,13.28,6.33,0.69,68.7,28.05,78,0.35,317.25,18.5,750.5,27.45,0
7/2/2020 3:00:00,7/2/2020 4:00:00,30.75,42,1.62,4.6,3.75,16.45,5.77,0.67,25.73,28.23,79.5,0.35,286.5,18.5,749.5,27.1,0
7/2/2020 4:00:00,7/2/2020 5:00:00,34.75,45,1.75,5,4.08,11.85,6.22,0.78,27.82,28.1,81,0.3,47.75,18.5,750.5,26.75,0
7/2/2020 5:00:00,7/2/2020 6:00:00,31,45,1.7,5.47,4.3,11.85,6.35,0.83,29.95,28.08,80.5,0.3,28.75,18.5,750.75,26.55,0
7/2/2020 6:00:00,7/2/2020 7:00:00,42,55,1.68,13.57,8.57,11.8,6.52,0.99,26.02,28.02,80.5,0.3,48.75,19.25,751.75,26.27,0
7/2/2020 7:00:00,7/2/2020 8:00:00,47,61.25,5.03,22.02,15.8,12.92,6.25,1.19,26.35,28.02,79.5,0.38,82,60.25,753.5,26.55,0
7/2/2020 8:00:00,7/2/2020 9:00:00,61.25,83,5.53,23.93,17.2,13.85,7.35,1.13,35.48,28.08,73.75,0.48,72,187.25,755.25,27.88,0
7/2/2020 9:00:00,7/2/2020 10:00:00,57.5,92,5.93,23.5,17.28,14.95,7.98,0.83,46.08,28.12,68,0.88,214.5,385.5,757,30.1,0
7/2/2020 10:00:00,7/2/2020 11:00:00,45,85,7.17,21.77,17.4,16.57,7.32,0.62,51.2,28.4,66.25,1.4,284.75,362.5,756,30.73,0
7/2/2020 11:00:00,7/2/2020 12:00:00,21.25,62,9.1,17.93,16.92,12.12,9.52,0.79,52.27,28.55,65,2.85,284.75,540,755.25,30.88,0
7/2/2020 12:00:00,7/2/2020 13:00:00,16.5,55.5,105.4,34.25,102.97,12.62,12.6,0.96,57.38,28.88,63.25,3.4,296.5,691.75,754.25,31.12,0
7/2/2020 13:00:00,7/2/2020 14:00:00,,54,5.57,15.9,13,11.07,17.65,0.97,56.65,28.88,63.25,3.5,274.75,671.75,752.5,31.4,0
7/2/2020 14:00:00,7/2/2020 15:00:00,16,45,9.18,19.8,18,9.1,17.65,0.97,46.38,28.65,62.75,3.23,275.75,576,751,31.6,0
7/2/2020 15:00:00,7/2/2020 16:00:00,16,45,6.18,16.62,13.88,10.02,15.38,0.89,44.38,28.58,63.5,3.75,301.75,440,750,31.27,0
7/2/2020 16:00:00,7/2/2020 17:00:00,,,9,18.82,17.35,9.75,13.27,1.01,39.48,28.65,65,3.23,320.25,292,750,31.08,0
7/2/2020 17:00:00,7/2/2020 18:00:00,33.5,46.5,8.75,20.77,18.08,10.35,10.57,1.04,41.25,28.55,67.75,3.38,314,145.5,750.25,30.38,0
7/2/2020 18:00:00,7/2/2020 19:00:00,22.75,50.25,8.28,23.88,19.43,11.75,10.95,1.12,40,28.15,70.25,2.25,287.5,25.5,750.75,29.62,0
7/2/2020 19:00:00,7/2/2020 20:00:00,21.75,57.25,9.65,25.57,21.47,12.32,12.1,1.2,35.6,28.1,72.25,2.05,277,18,752.25,29.35,0
7/2/2020 20:00:00,7/2/2020 21:00:00,44.75,55.75,7.03,26.9,20.02,12.6,12.93,1.06,36,28.08,74.5,1.75,272.25,18,753.25,29.27,0
7/2/2020 21:00:00,7/2/2020 22:00:00,33.5,51.5,5.75,24.88,17.9,13.2,8.93,1.08,37.75,28,75.25,1.02,267,18,754.75,29.2,0
7/2/2020 22:00:00,7/2/2020 23:00:00,29.25,56,2.92,18.15,12.05,12.9,8.92,1.01,50.12,28.08,73.25,0.82,282.5,18,755,29.05,0
7/2/2020 23:00:00,8/2/2020 0:00:00,34.25,48.25,1.95,9.28,6.5,13.78,8.4,0.91,58.35,28.08,74.25,0.75,307.75,18,754.75,28.73,0
8/2/2020 0:00:00,8/2/2020 1:00:00,47.5,54.5,2.35,6.97,5.62,14.28,8.75,0.85,55.2,28.1,75.75,0.4,170.5,18.25,753.75,28.27,0
8/2/2020 1:00:00,8/2/2020 2:00:00,49,62,1.67,9.55,6.45,14.57,10.6,0.9,49.58,28.1,76.75,0.3,354.25,18.25,752.75,28.02,0
8/2/2020 2:00:00,8/2/2020 3:00:00,39,61.5,1.85,9.68,6.62,15.9,9.9,0.91,75.17,28.05,78.25,0.32,310.25,18.75,751.5,27.68,0
8/2/2020 3:00:00,8/2/2020 4:00:00,46.75,65.5,2.3,8.8,6.55,19.73,10.35,0.86,16,28.17,81.75,0.62,59.5,18.75,751,27.27,0
8/2/2020 4:00:00,8/2/2020 5:00:00,43,54,2.53,7.15,5.85,13.03,10.07,0.91,22.27,28.1,83.5,0.5,74.25,19,751,26.82,0
8/2/2020 5:00:00,8/2/2020 6:00:00,41.5,48.5,2.32,7.67,5.97,12.22,8.35,0.94,28.4,28.05,83.5,0.3,72.25,18.75,751.75,26.65,0
8/2/2020 6:00:00,8/2/2020 7:00:00,36.5,48.5,1.95,10.72,7.28,12.35,8.85,1.06,23.3,28.02,83.5,0.38,212.75,19.5,752.75,26.55,0
8/2/2020 7:00:00,8/2/2020 8:00:00,38.5,59,4.35,12.68,10.23,12.95,8.93,1.12,24.3,28,83,0.57,92.75,86.25,754.25,26.77,0
8/2/2020 8:00:00,8/2/2020 9:00:00,61,83,3.62,15.98,11.45,14.15,9.03,1.17,38.85,28.05,73.5,0.78,84.75,264.25,756.25,28.67,0
8/2/2020 9:00:00,8/2/2020 10:00:00,67.75,95,3.8,14.98,11.05,15.82,9.72,0.83,51.78,28.05,66.5,0.88,110.75,426.5,757.25,30.52,0
8/2/2020 10:00:00,8/2/2020 11:00:00,43.75,85.75,5.98,26.38,18.9,17.58,9.88,0.8,67.6,28.12,62.75,1.45,219,480.25,756.75,31.52,0
8/2/2020 11:00:00,8/2/2020 12:00:00,46,85,7.18,14.5,13.53,13.77,12.1,0.8,66.03,28.35,62.5,2.72,258.5,641.5,755.5,31.43,0
8/2/2020 12:00:00,8/2/2020 13:00:00,32,62,106.12,34.77,103.88,12.43,12.3,1.05,61.05,28.97,63.75,3.52,279,659.75,754.25,31.27,0
8/2/2020 13:00:00,8/2/2020 14:00:00,31.25,62,5.75,12.95,11.55,11.18,15.98,0.98,66.75,28.92,62.25,3.83,297.75,644.75,752.5,31.42,0
8/2/2020 14:00:00,8/2/2020 15:00:00,28.25,64,4.93,14.72,11.85,11.3,14.5,0.96,70.2,28.55,64.25,4.53,321.75,526,751,31.1,0
8/2/2020 15:00:00,8/2/2020 16:00:00,29.25,65.75,5.07,13.9,11.52,11,10.95,0.93,66.9,28.3,64.5,4.08,320.25,409.5,750.5,30.92,0
8/2/2020 16:00:00,8/2/2020 17:00:00,37.75,53.5,4.03,13.3,10.35,11.28,9.07,0.78,65.22,28.2,65.75,3.92,319,253.5,749.5,30.6,0
8/2/2020 17:00:00,8/2/2020 18:00:00,33,57.5,5.03,23.82,16.77,11.43,8.8,1.01,65.6,28.15,68,2.45,314.5,70.25,750,30.05,0
8/2/2020 18:00:00,8/2/2020 19:00:00,27,61.25,6.97,25.75,19.38,11.3,9.2,1,53.8,28.12,66.25,2.12,309.75,22,750.5,29.65,0
8/2/2020 19:00:00,8/2/2020 20:00:00,23.75,52.5,13,33.1,28.2,11.22,9.02,1.26,39.28,28.05,66,1.45,296.5,18,752.25,29.45,0
8/2/2020 20:00:00,8/2/2020 21:00:00,36,57.25,17.57,37.95,34.48,10.35,9.93,1.27,31.6,28.1,65.75,0.73,279.25,18,753.5,29.42,0
8/2/2020 21:00:00,8/2/2020 22:00:00,21.75,49.25,10.2,34.12,26.4,10.62,9.48,1.15,30.3,28.02,66.25,0.35,269.75,18,754.25,29.32,0
8/2/2020 22:00:00,8/2/2020 23:00:00,25.25,50.5,8.95,32.92,24.8,11.1,8.25,1.13,28.95,28,67.5,0.47,279.25,18,754.75,28.88,0
8/2/2020 23:00:00,9/2/2020 0:00:00,29,52,2.7,22.92,14.4,11.33,8.45,0.95,30.05,28,69.25,0.3,,18,754.25,28.43,0
9/2/2020 0:00:00,9/2/2020 1:00:00,19.5,53.25,2.47,24.12,14.85,11.47,11.27,1.01,27.92,28,70,0.32,,18,754,28.15,0
9/2/2020 1:00:00,9/2/2020 2:00:00,32.75,54.5,1.93,18.15,11.22,11.4,11.4,0.92,30.97,28,71.25,0.45,310.5,18,752.5,27.8,0
9/2/2020 2:00:00,9/2/2020 3:00:00,33.25,48.25,1.35,15.28,9.22,12.05,11.12,0.94,58.4,28.02,73.75,0.38,157,18,751.25,27.45,0
9/2/2020 3:00:00,9/2/2020 4:00:00,38.75,53.75,2.1,14.47,9.43,15.07,10.35,0.94,27.32,28.1,76.25,0.45,310,18,750.5,27.23,0
9/2/2020 4:00:00,9/2/2020 5:00:00,39.5,59.5,1.88,14.55,9.28,10.93,8.65,0.91,23.45,28.05,78.25,0.52,155.25,18,750.75,26.98,0
9/2/2020 5:00:00,9/2/2020 6:00:00,29.5,61.5,2.65,13.38,9.28,10.77,7.15,0.95,23.25,28.02,80,0.38,50.5,18.25,751,26.6,0
9/2/2020 6:00:00,9/2/2020 7:00:00,43.25,64.5,3.27,15.8,11.07,10.9,7.58,1.05,21.75,28.05,82,0.75,46.25,19.5,751.5,26.4,0
9/2/2020 7:00:00,9/2/2020 8:00:00,53,71,3.33,20.52,13.62,11.38,8.57,1.24,31.03,28,78.5,0.68,68.75,102.5,752.25,26.98,0
9/2/2020 8:00:00,9/2/2020 9:00:00,56,78.75,4,17.5,12.57,11.53,10.57,1.11,44.85,28.02,69.5,0.6,80.75,282,754.5,29.23,0
9/2/2020 9:00:00,9/2/2020 10:00:00,53,78.25,3.4,11.5,8.88,11.95,10.1,0.7,58.25,28.12,60.75,0.88,171.25,451,755.75,31,0
9/2/2020 10:00:00,9/2/2020 11:00:00,35.25,60.25,3.92,17.93,12.72,14.3,10.68,0.58,72.07,28.15,56.75,1.65,246,575.75,755.25,31.75,0
9/2/2020 11:00:00,9/2/2020 12:00:00,16,56.75,6.17,15.1,13,11.07,13.77,0.66,67.65,28.35,57.25,2.97,255,668.25,753.5,31.58,0
9/2/2020 12:00:00,9/2/2020 13:00:00,36,51.5,103.7,36,102.58,11.1,11.12,0.84,67.83,28.55,58,3.15,262.25,695,751.25,31.75,0
9/2/2020 13:00:00,9/2/2020 14:00:00,33.5,49.5,4.22,16.12,12,9.82,14.23,0.87,69.97,28.38,58.5,3.25,256.75,665.5,749.5,31.9,0
9/2/2020 14:00:00,9/2/2020 15:00:00,33.75,56,4.08,12.85,10.1,9.9,11.05,0.82,71.7,28.25,60,3.72,263,572.25,748.5,31.6,0
9/2/2020 15:00:00,9/2/2020 16:00:00,30.75,52.5,3.85,12.25,9.65,10.1,9.07,0.82,72.27,28.15,62,3.6,261.75,434.5,748,31.27,0
9/2/2020 16:00:00,9/2/2020 17:00:00,27.75,49.5,3.28,11.9,8.98,10.07,8.8,0.89,69.12,28.25,64.25,3.17,253.75,268.25,748.75,30.8,0
9/2/2020 17:00:00,9/2/2020 18:00:00,13.5,45.75,2.7,14.72,10.05,9.55,8.75,0.91,66.15,28.2,67,2.83,257.75,111.75,749,30.2,0
9/2/2020 18:00:00,9/2/2020 19:00:00,21.25,50.25,6.77,19.7,16,9.3,8.8,1.03,60.03,28.15,69.5,2.42,268.5,22.75,749.25,29.25,0
9/2/2020 19:00:00,9/2/2020 20:00:00,34.75,61.5,4.72,23.23,16.15,10.65,8.93,1.23,61.07,28.1,70,1.52,249.5,18,750.5,28.75,0
9/2/2020 20:00:00,9/2/2020 21:00:00,45.5,72,6.2,26.05,18.88,10.07,12.8,1.02,57.77,28.08,69.25,0.93,252,18,751.25,28.67,0
9/2/2020 21:00:00,9/2/2020 22:00:00,44,63,3.05,22.75,14.57,10.45,19.8,1,51.42,28.1,69.75,0.35,253,18,752,28.43,0
9/2/2020 22:00:00,9/2/2020 23:00:00,67.75,109.25,4.83,25.25,17.35,17.77,11.12,1.36,62.73,28.08,73.25,0.72,87.5,18,752,27.98,0
9/2/2020 23:00:00,10/2/2020 0:00:00,139,203,11.6,60,41.4,67.32,18.65,3.19,140.2,28,68.75,0.48,49.5,18,752,29.62,0
10/2/2020 0:00:00,10/2/2020 1:00:00,418,511,4.67,29.5,19.5,50.3,17.32,2.57,42.03,28,76,0.3,38.75,18.25,752,27.45,0
10/2/2020 1:00:00,10/2/2020 2:00:00,393.25,477,3.58,21.9,14.58,36.7,14.4,1.79,41.55,28.08,77.75,0.32,45.25,19,751.5,27,0
10/2/2020 2:00:00,10/2/2020 3:00:00,319,375,2.4,18.35,11.72,23.5,11.25,1.65,24.1,28.08,79.5,0.42,53.25,19,750.25,26.68,0
10/2/2020 3:00:00,10/2/2020 4:00:00,111.5,150.75,1.72,13.92,8.8,20.62,10.52,1.04,21.35,28.17,80.75,0.62,52.25,19,749,26.17,0
10/2/2020 4:00:00,10/2/2020 5:00:00,73.5,95.5,1.83,11.55,7.62,16.8,9.18,0.98,22.62,28.15,81,0.35,54.75,18.75,749,25.98,0
10/2/2020 5:00:00,10/2/2020 6:00:00,83.75,112,2.25,11.4,7.9,18.6,8.12,1.05,25.8,28.02,81.75,0.38,49.5,18.75,750,25.83,0
10/2/2020 6:00:00,10/2/2020 7:00:00,87.75,132,2.52,16,10.52,22.52,7.62,1.19,27.85,28,82.5,0.52,48,19.25,750.25,25.65,0
10/2/2020 7:00:00,10/2/2020 8:00:00,134.5,172.5,3.58,22.1,14.65,17.9,7.1,1.23,27.25,28.02,80.75,0.7,75.5,102.5,751.5,26.25,0
10/2/2020 8:00:00,10/2/2020 9:00:00,67,109.5,3.92,18.1,12.85,16.67,7.95,1.12,39.1,28.05,72.5,0.98,150,276.5,753,28.17,0
10/2/2020 9:00:00,10/2/2020 10:00:00,53,89.25,4.08,15.88,11.78,16.23,8.05,0.85,49.25,28.08,62.5,1.05,208.5,448.5,754.75,30.27,0
10/2/2020 10:00:00,10/2/2020 11:00:00,28.5,65.25,4.12,11.68,9.57,18.43,7.55,0.54,53.1,28.17,54.75,1.23,106.5,585.75,754.25,31.57,0
10/2/2020 11:00:00,10/2/2020 12:00:00,,54,5.47,26.02,18.3,16.3,7.8,1,68.75,28.4,59.5,2.4,242.75,634.5,753.25,31.67,0
10/2/2020 12:00:00,10/2/2020 13:00:00,30.75,79.25,102.58,36.05,101.7,10.45,11.15,1.08,76.62,28.85,62.75,2.75,226.75,686.5,751,31.15,0
10/2/2020 13:00:00,10/2/2020 14:00:00,46.5,67.75,5.08,22.2,15.97,12.07,13.12,1.2,76.72,29.25,61.75,2.85,239.25,660.25,748.75,31.62,0
10/2/2020 14:00:00,10/2/2020 15:00:00,41.75,64.5,5.4,21.42,15.8,11.67,13.15,1.16,74.7,29.77,62.75,3.38,276.25,563,747.5,31.3,0
10/2/2020 15:00:00,10/2/2020 16:00:00,41.5,55.25,5.03,20.77,15.12,11.28,13.57,1.04,69.7,29.58,63,3.25,266,436.75,747,31.02,0
10/2/2020 16:00:00,10/2/2020 17:00:00,43,50,6.07,26.32,18.95,10.25,11.25,1.06,65.43,28.98,63,2.73,264,269.25,746,30.82,0
10/2/2020 17:00:00,10/2/2020 18:00:00,4,67,6.85,30.98,22.07,10.8,9.28,1.28,63.25,28.9,66,2.47,247,113,746,30.23,0
10/2/2020 18:00:00,10/2/2020 19:00:00,12.75,66.5,5.62,26.07,18.45,10.9,9.6,1.16,56.8,28.38,70.5,2.5,278.25,24,747,29.18,0
10/2/2020 19:00:00,10/2/2020 20:00:00,38.5,64,7.78,35.75,25.32,10.78,9.35,1.37,47.5,28.2,72,1.7,285.25,18,748.25,28.88,0
10/2/2020 20:00:00,10/2/2020 21:00:00,37.75,60,6.43,32.42,22.5,11.48,10.43,1.16,46.2,28.17,72,1.12,284.75,18,749.25,28.77,0
10/2/2020 21:00:00,10/2/2020 22:00:00,40,57,3.22,26.5,16.73,11.98,11.27,1.14,45.85,28.1,72,0.53,282,18,750.5,28.62,0
10/2/2020 22:00:00,10/2/2020 23:00:00,28.75,50.75,3.3,11.88,9.03,13.2,10.47,1.03,49.47,28.17,69.5,0.75,176.25,18.25,751.5,28.27,0
10/2/2020 23:00:00,11/2/2020 0:00:00,38.75,53.5,1.82,8.78,6.2,12.45,9.88,0.92,46.4,28.15,64.5,0.38,25,18.5,751.25,27.97,0
11/2/2020 0:00:00,11/2/2020 1:00:00,35,46,2.55,9.88,7.32,12.38,9.57,0.94,39.2,28.17,69,0.3,18.5,18,751,27.3,0
11/2/2020 1:00:00,11/2/2020 2:00:00,44,72.5,2.4,9.78,7.12,13.45,8.75,1.04,36.58,28.15,74,0.38,18.25,19,750,26.75,0
11/2/2020 2:00:00,11/2/2020 3:00:00,48.5,79.75,2.52,8.95,6.8,14.48,9.22,1,59.35,28.1,73.75,0.7,91.25,18.75,748.25,26.57,0
11/2/2020 3:00:00,11/2/2020 4:00:00,34.5,70.25,2.25,6.53,5.3,15.32,9.17,0.76,35.57,28.23,64.25,0.38,82,18.5,747.25,26.72,0
11/2/2020 4:00:00,11/2/2020 5:00:00,39.25,78,2.42,17.02,11.05,14.62,10.4,0.83,35.45,28.15,67.5,0.32,70,18.75,747.25,25.85,0
11/2/2020 5:00:00,11/2/2020 6:00:00,58,99,5.3,21.6,15.8,19.77,9.4,1.08,32.52,28.12,70.25,0.35,22.5,19,748.5,25.38,0
11/2/2020 6:00:00,11/2/2020 7:00:00,72,128.75,5.22,25.23,17.7,16.65,10.8,1.22,27.23,28.1,74.5,0.32,37.25,19.75,749.25,25.05,0
11/2/2020 7:00:00,11/2/2020 8:00:00,74,119.25,5.9,30.38,20.95,14.05,10.82,1.39,27.85,28.1,76,0.62,47.75,112.5,750,25.98,0
11/2/2020 8:00:00,11/2/2020 9:00:00,76.75,113.75,6.25,30.15,21.12,14.45,9.88,1.34,41.7,28.12,66,0.53,129.5,294,752.5,28.75,0
11/2/2020 9:00:00,11/2/2020 10:00:00,74.25,105.5,6,24.2,17.73,11.23,7.6,0.79,51.47,28.17,56.5,1.45,233,466.25,753,30.35,0
11/2/2020 10:00:00,11/2/2020 11:00:00,15,56,4.45,15.72,11.98,13.65,7,0.54,65.35,28.7,51.5,1.35,130.5,594.25,753.5,31.65,0
